rssi1,rssi2,rssi3,rssi4,location
-33.02091121387967,-58.250094422989655,-25.28155501902248,-52.69197086353426,18
-33.067493714600246,-57.56413138675121,-25.19284609933451,-52.670203513982784,18
-34.07551404039734,-57.54280550495376,-25.14844632625848,-51.96475302072201,18
-34.16107347225094,-56.750772248892545,-24.941235402605454,-51.917286178915695,18
-35.55834734405038,-55.823536361293016,-24.89844868645354,-51.10814725929151,18
-35.75419410458972,-55.696884214620745,-24.552869630347097,-51.02784285172091,18
-37.25367572127009,-54.742158718351526,-24.517785954078892,-50.9708991291742,18
-38.85527812931639,-54.615243401569714,-24.484709783800948,-50.92650839241027,18
-39.2097919018088,-53.6802672325973,-24.45420247659587,-50.89014029786187,18
-40.68057281543775,-53.55211446641648,-24.426176453853156,-50.05930890096106,18
-40.97747645488269,-52.632357304374324,-23.729059984099717,-49.97549992707021,18
-42.33175404343799,-51.668974338675966,-23.70337572075343,-49.91397170770765,18
-43.85836596187041,-50.393423433494235,-23.68079722389694,-49.903734924335595,18
-45.54552789008713,-50.20516348003496,-23.659900168859775,-49.88487730513166,18
-45.83762854468596,-49.066041569618505,-23.640659168914674,-49.87072092789253,18
-47.44619956417994,-48.91631170807025,-23.62290966694769,-49.85990401398181,18
-48.95623527245738,-48.81403876751544,-23.60646775287144,-49.85148387800217,18
-49.228455490981304,-48.73572140447932,-23.569398771987654,-49.84482497158396,18
-49.404322047862316,-47.75071287408568,-23.593065221776403,-49.60862300993527,18
-49.54086079417919,-47.63996022278655,-23.694880229844323,-49.57122914988266,18
-49.6517114917655,-47.55733860136673,-23.712217559525108,-48.86829125214701,18
-49.74457650696349,-47.49069074690971,-23.96674334204462,-48.072849655022665,18
-49.82421109367918,-47.43505929457036,-24.36210900652794,-47.99739835367414,18
-50.97718116748646,-47.38747488297854,-24.368900879814397,-47.96477478671121,18
-51.09092467426711,-47.34601748085734,-24.377969451608944,-48.217655503670464,18
-51.17535063181328,-47.30937410693633,-24.385787662173932,-48.21920790549372,18
-52.25124407016762,-47.27660762410123,-24.36075918044721,-48.22546522917603,18
-52.346514317739164,-47.247026118898546,-24.275692647247958,-48.233487514774765,18
-52.441354633227434,-47.22010450724707,-24.06289990883216,-48.91550694222412,18
-52.58249544414689,-47.19543514370222,-23.711055518049704,-48.957351560066165,18
-33.0,-45.0,-37.0,-51.0,19
-33.0,-45.0,-37.57106566796877,-51.0,19
-33.0,-45.573991069731846,-37.598248877283744,-51.57473698629849,19
-33.0,-45.59691916185858,-39.034926233344265,-51.59685621076815,19
-33.0,-45.61429323190915,-40.33930797265924,-51.61375145175856,19
-33.0,-45.44290690580326,-41.37156320175263,-51.62740493993066,19
-33.0,-44.85058258093548,-42.324814338207595,-51.63885615340444,19
-33.0,-44.21694355675779,-43.29432399787656,-51.64871590286545,19
-33.0,-43.50803187286103,-43.42399631288551,-51.6573725922923,19
-33.0,-43.45496412892915,-44.41692417041642,-51.66508805498655,19
-32.430222961310974,-43.41550203443075,-44.55051369570005,-51.672046949125416,19
-32.400007329350174,-43.38253410382502,-44.716869661257036,-51.67838427974154,19
-31.395369008838873,-43.354024722576824,-44.7783142161772,-51.684201697621084,19
-31.35241729399003,-43.32879992904677,-44.861801759124745,-51.68957763870251,19
-30.581798428441,-43.3061142444248,-44.90860399777399,-51.69457389343899,19
-30.57152762011131,-42.52047743114263,-44.79774950450187,-51.699240011247994,19
-29.852612412613798,-42.461236180124445,-44.83576588690193,-51.703616341051465,19
-29.15376402476735,-42.402494196867465,-44.863480912905025,-51.70773618398615,19
-28.442509156339543,-42.38328228162924,-44.88403004058263,-51.711627351566136,19
-28.382924020921884,-42.48941341051323,-44.89944337431602,-51.7153133156857,19
-27.630384368719223,-42.46880690411732,-44.9110707607528,-51.71881407219812,19
-27.5489319833669,-42.35703475360016,-44.91984041936685,-51.72214679952936,19
-27.49994007417418,-42.312514056256724,-44.99113857051343,-51.72532636802339,19
-27.45603901100773,-42.026641293893604,-45.03054846937522,-51.72836573884802,19
-27.41632844217254,-41.32958826391322,-45.06004420232634,-51.7312762800097,19
-27.38009866697064,-40.57560556171987,-45.08335961894377,-51.73406801933507,19
-27.346793920983625,-40.50918686373919,-45.29695827296248,-51.736749848943866,19
-27.315977771523382,-40.46308945554993,-45.32460754528177,-51.434833873940356,19
-27.28730354944406,-40.426346040497556,-45.080318865993796,-51.41048510256191,19
-27.260492159451054,-40.39553430907756,-44.183880578406814,-51.39231291290132,19
-27.23531590766019,-40.35158238695872,-43.090637569080044,-51.377827190247835,19
-27.211586722756053,-40.46184583669747,-41.87973529781441,-51.3657854199534,19
-27.18914749789355,-40.80234485774905,-41.67281979563491,-51.35548067294344,19
-27.167865645581475,-40.806091396742445,-40.40113775217634,-51.346473505643,19
-27.147628234554155,-41.75589641192541,-39.04313332814664,-51.559256499902965,19
-26.32467735084755,-41.80370286083402,-38.72946397769134,-52.15465092044786,19
-26.29294091855332,-43.06192957350305,-37.447354301507154,-52.17256112522729,19
-25.474824298085455,-43.2000961347612,-37.168610713830624,-52.188593465304464,19
-25.413265423498075,-44.73903806116553,-37.005218443020176,-52.20313767127243,19
-25.366195205903203,-44.96408247559882,-36.872894874318874,-52.862297049089236,19
-25.321931771645673,-46.949702162887206,-36.76226994510864,-52.88395392588836,19
-25.280665587137477,-48.807125020779054,-36.667634995768125,-53.95284275059921,19
-25.242244668540945,-49.103391548231826,-35.55816837656363,-54.03054810232043,19
-25.206421650145085,-49.47180049902272,-35.43011487456179,-55.69311365800297,19
-25.172937650384448,-49.59620836063365,-34.165803954438886,-57.527756544796524,19
-25.046215021935286,-49.69192780391571,-33.94744795367612,-57.789619176776526,19
-25.055392380843905,-49.76843853602322,-33.81888322009166,-58.59916761818972,19
-25.05393874986893,-50.16186957004401,-33.712407656749846,-58.86732327451872,19
-25.2308479553813,-50.24018021009619,-33.621827087678476,-59.0311700439496,19
-25.21097867686729,-51.30962493132066,-33.54319699322018,-59.12226594930609,19
-25.57411312454083,-51.425859539268096,-33.47385792652684,-58.87515705815486,19
-25.557835123526022,-51.51394668928591,-32.391322381084315,-58.89951348156084,19
-25.5477720319501,-52.4410360917244,-32.29761793220485,-58.91879149431361,19
-25.541816143142732,-52.53817276048581,-31.287171807999147,-58.92875572652274,19
-25.538708234287437,-53.42147055228954,-30.288341538137686,-58.93339654631314,19
-26.123934360447457,-53.515597544684546,-30.137931231811915,-58.285126157631964,19
-26.123222394206557,-53.58790312871077,-29.19129325799977,-58.244871668276225,19
-27.03438222818082,-53.644868241010954,-29.06106370638002,-57.46848542474306,19
-27.078257077981622,-53.699919728756846,-28.157303992049723,-57.382470840625345,19
-28.849980039694444,-50.559397858938965,-29.514294678208987,-55.263841860308304,19
-30.654223252647697,-49.08457402522051,-29.8143773888388,-54.35837999982738,19
-32.57278054945904,-48.966571482539095,-30.806513235897786,-54.14204620792175,19
-33.178077693982544,-48.188689619046734,-30.848399429081557,-53.979336301097064,19
-33.43797285606003,-48.04720098908598,-31.437928600490963,-51.97714386231583,19
-33.63960654544988,-47.944695670377534,-31.707731000394674,-51.64121573393162,19
-36.13732609075636,-47.86486030387041,-31.805459273643642,-49.98270825629883,19
-37.347358805120074,-47.512695548774055,-31.725797126881083,-49.60196177691597,19
-39.37106807460066,-47.41861040845585,-31.795304415729717,-49.403146353564125,19
-40.10751043172904,-47.3316514566758,-31.41539155562341,-49.24835911122639,19
-41.47081263070313,-47.77391827151272,-31.42995377897161,-49.122513503981516,19
-42.03721535333404,-48.706971637368746,-31.43556938941081,-48.86710532641611,19
-42.37448731220595,-48.746282966402745,-31.439342461875892,-48.777658195196324,19
-42.146565001184165,-48.782112604861666,-31.544973322694094,-48.69827870312569,19
-41.6044905687978,-48.81586539018023,-31.561941668068958,-49.030251651328115,19
-41.45617676844191,-48.79056899578745,-31.845823800434694,-48.99381184573473,19
-40.51956489997594,-48.76598897355974,-31.854015411758265,-48.97595772355264,19
-40.209638055063664,-48.3983271943242,-32.35920402379391,-48.96733877807226,19
-39.17020647605343,-48.37788461012676,-32.376448336679964,-48.96384112621598,19
-38.762524010724356,-47.343718679309745,-33.32615858701918,-48.963392277708394,19
-37.4784275745412,-46.344299386054274,-33.379678076181165,-48.96484725234245,19
-37.20270174673472,-46.221994906324376,-34.53965727702869,-48.96752969763892,19
-36.0056800041359,-45.15962723557184,-35.921639033064984,-48.971019342107624,19
-34.693193751096324,-45.000146327544876,-36.13490237118308,-48.97504456264262,19
-34.429651975165044,-43.932038152294005,-37.480317896529215,-48.97942426532562,19
-33.27050051664075,-43.76309635148488,-37.67422722745302,-48.984034683423566,19
-32.152770316252756,-43.64731159378872,-38.94130870197731,-48.94778696793036,19
-31.078259946254928,-43.557490459310074,-39.13169649278084,-48.92477124534979,19
-30.877215749049146,-43.48470411845977,-40.28796422270682,-48.909451385268476,19
-29.91741945942757,-43.42388607317423,-40.47520356392472,-48.89846377703778,19
-29.751777479714995,-43.37189733720476,-41.5492048258679,-48.89019825945835,19
-29.638638252202224,-42.496025294023326,-41.710801560853994,-48.883769470712494,19
-29.547569798713216,-42.413356117526654,-41.83262786768753,-48.63116797102955,19
-29.471694440345892,-41.533895556936905,-42.790736754282946,-48.621263678686994,19
-29.406857019239883,-41.43044452116234,-42.912563582601095,-48.70779395718485,19
-29.35036881555332,-40.551442273019376,-43.83741547176153,-48.73429210748718,19
-29.300397532975367,-40.44422181955798,-45.03390107012356,-48.754558852568515,19
-29.255642606850266,-40.36758556968418,-46.19268053439601,-48.771091963515715,19
-29.215150030001325,-40.30844191267524,-46.3889971444662,-49.102321332937514,19
-28.37508809907466,-40.25616621025167,-46.49329865315252,-49.12633759703877,19
-27.546120053975976,-40.24104671738257,-46.669836201923616,-49.14734342869281,19
-27.45786422917698,-40.38368893436574,-46.670053550043676,-49.16599516383816,19
-26.599550740560982,-40.374195182704916,-46.71112485977873,-49.18275787893487,19
-26.499336439156657,-40.823296240504064,-46.74578126673059,-49.197972358328435,19
-25.62165269651696,-40.833806915415124,-46.770875346653874,-49.88078052012299,19
-25.514228633415264,-41.83030950043084,-46.861936620859076,-49.90835670967408,19
-25.426841911728552,-43.13404530996961,-46.910022639124456,-51.31503355480258,19
-25.352259918667233,-43.282010594384936,-46.945397614343605,-53.177442095753044,19
-25.28748043161861,-44.55233905905222,-46.866912051180115,-53.442704262538385,19
-24.44375665159676,-44.719756456243324,-46.868909751591914,-55.07737362289321,19
-24.36741166553276,-44.84194907505306,-46.14910705499204,-55.29748762783497,19
-24.306276038431402,-44.93768376641157,-44.735720995637195,-55.44353550665315,19
-24.252797687843454,-46.03672361021399,-43.205817172828425,-55.55604112403231,19
-24.205697351790327,-47.44803704298696,-41.59616801077576,-55.64701532505636,19
-24.094139657199744,-48.76454632581352,-41.0615637789746,-55.72305052156536,19
-24.090631418172613,-48.96030180801453,-39.59901019112121,-55.96007402253488,19
-24.078941591911654,-49.08986022707592,-38.106972863123715,-55.99608569627936,19
-24.072921651933893,-49.184826876432474,-37.661947339815676,-56.10902076290411,19
-24.068306091541064,-49.25881826189997,-36.29754923090362,-56.18329018173406,19
-24.225154977431696,-49.31889414716234,-35.97272653324748,-55.88309352514186,19
-24.21324830102948,-50.28416521749948,-34.711995031406374,-55.911260510642244,19
-24.55931081011582,-50.37193205553625,-34.490420112472535,-55.345223069179696,19
-24.549851114190105,-51.320213542330364,-33.38774074570889,-55.30158006399476,19
-25.36117805613985,-51.436497929492496,-33.208043685515605,-54.50644994212076,19
-25.381462094033818,-51.52411910352422,-32.216234075012935,-54.41864229422503,19
-26.40775955604311,-51.616974420893754,-32.06872184796149,-53.547836373726206,19
-26.477973076954186,-51.65224933255876,-31.962016544412805,-52.60059216484097,19
-27.806081204946004,-51.556401822216294,-31.878316007435444,-52.463024243352116,19
-29.258756387930255,-51.57996556057657,-31.810020209571928,-51.54591746370991,19
-30.777980842678005,-51.59567140891138,-31.752691520358553,-50.5823812965652,19
-32.36635187455311,-51.60614475130332,-31.703525903737347,-49.59117040518281,19
-32.92793640906351,-51.61302621532267,-30.87290836917299,-49.44419091639824,19
-34.507321552691245,-51.617371781557054,-30.807941672311344,-48.5251810525113,19
-36.26931767572658,-51.619884962007895,-30.754435669833743,-48.40352346225386,19
-37.061326902771185,-51.07141097288218,-30.708148741479295,-48.31983936901375,19
-38.890842430936196,-51.06115514731248,-30.66755864995344,-48.25636739724659,19
-39.688001360097275,-50.36592044407346,-30.631528071534234,-48.205546514553426,19
-41.667561929689796,-50.32006470173112,-30.599207027052703,-48.16335366733229,19
-42.26403590922218,-49.21943011913041,-30.56995140422204,-48.12739990011907,19
-44.092769702835966,-47.8606674315896,-30.543264789381567,-48.09615416757118,19
-44.53039410002116,-46.25800976686854,-30.518758158648666,-48.06857849157985,19
-44.78529194643637,-45.966926155848014,-30.460123140127088,-48.04393808138774,19
-44.98990170026223,-44.374430330643435,-30.469840032106564,-48.021694614302476,19
-46.77281748335584,-44.01386870947059,-30.470555896682075,-48.00144253191092,19
-47.0441137433647,-42.542390755374804,-30.59238382595517,-47.9828691232295,19
-48.566334772136365,-42.31219630558355,-30.58968651381509,-47.96572849374041,19
-48.763073435477494,-41.05148251071614,-30.921303347467767,-47.94982401222742,19
-48.9333430833224,-40.85630492410533,-31.442310835072092,-47.93499613274827,19
-49.077876891456896,-40.72264799822349,-31.454545445669527,-47.1704293265978,19
-49.20194390720714,-40.6216396094767,-32.127444031183494,-47.1279585517862,19
-49.435520907167195,-40.54144972325758,-32.8826336344588,-47.091191768699424,19
-52.0,-50.0,-27.0,-50.0,20
-52.6109424809928,-50.0,-27.0,-50.594547835916,20
-52.63004207631854,-50.0,-27.571067680495965,-50.60775425406846,20
-52.6452342980679,-49.42599144167501,-27.598252110880466,-50.61924893853979,20
-52.4389292318828,-48.83194597296816,-27.618216881863326,-50.62941426875136,20
-52.40872993601518,-48.815062005246105,-27.441336003982478,-50.63851707017426,20
-51.82718850957361,-48.79997250611346,-27.412297538920956,-50.64675103003066,20
-51.8081607397006,-48.8691032338685,-26.82905093580478,-50.6542612693981,20
-51.204513778849666,-49.619332359276854,-26.811187089860205,-50.6611593769943,20
-51.19327500260177,-50.67839453668154,-26.79553750755322,-50.6675330305749,20
-51.18208023965375,-51.73001648648214,-26.78148867814123,-50.67345239009708,20
-51.170997780377576,-52.854249076047495,-26.76869785901228,-50.678974482793656,20
-51.16020413458271,-54.028684743103405,-26.855932133350503,-50.684146293671304,20
-52.40645880892968,-54.20225864111698,-29.334007137501924,-50.68900699535712,20
-52.439659363250584,-54.445171473825674,-31.270215515379252,-50.69358959028234,20
-52.47071140216384,-53.81459880519573,-33.1925264384004,-50.428587789747844,20
-52.22903268505967,-53.80810879071372,-35.24520778573645,-50.55362945879931,20
-52.17197071556917,-53.79872735484498,-37.33294050197227,-50.57562730933847,20
-51.451749790471446,-53.78489724646113,-38.23088957707366,-51.25287750049394,20
